post_id,user_id,content,likes,shares,comments,timestamp,platform_x,category,total_engagement,sentiment_score,influencer_id,name,followers,engagement_rate,platform_y,predicted_engagement
129,577,Catching up with my favorite show tonight! #tv #entertainment #programming #tech,49985,7887,1183,2024-06-07 07:48:10,Twitter,technology,59055,0.0,577,Oliver Johnson,5417828,9.15,TikTok,57794.81556148466
130,1890,"Game night with friends, who’s your favorite player? #sports #basketball #wellness #style",9053,1538,3483,2024-01-22 02:47:57,YouTube,lifestyle,14074,0.0,1890,Jane Miller,9513898,1.15,Twitter,57827.74716821882
131,4343,Trying out new recipes and loving the results! #food #cooking #wellness #travel,40546,8321,3007,2024-07-07 16:53:53,YouTube,lifestyle,51874,0.0,4343,John Taylor,8265580,9.42,Instagram,57817.71093410779
132,887,The future of programming is bright! #tech #innovation #travel #food,94457,6309,2314,2024-03-27 02:09:07,TikTok,lifestyle,103080,0.25,887,Anna Davis,9022845,1.82,TikTok,57400.38866722538
133,551,Exploring the latest advancements in AI! #tech #future #style #fitness,95348,5308,2653,2024-07-04 15:46:17,TikTok,lifestyle,103309,0.0,551,Anna Starr,717500,1.45,YouTube,57757.02583786726
134,4079,Did anyone else catch the new movie release? #movies #entertainment #workout #basketball,13274,3695,1353,2024-06-19 21:27:05,Twitter,sports,18322,0.35378787878787876,4079,Sophia Johnson,2054376,8.03,YouTube,57168.58400758934
135,88,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #programming #AI,94604,2664,2786,2024-09-18 17:57:57,Twitter,technology,100054,0.8,88,Oliver Johnson,937969,1.11,Instagram,56403.88466879076
136,1373,Trying out new recipes and loving the results! #food #cooking #gossip #celebrity,24952,1702,4839,2024-04-09 03:47:53,Twitter,entertainment,31493,0.0,1373,Sophia Johnson,7465702,2.04,Instagram,57811.28007044303
137,4104,Trying out new recipes and loving the results! #food #cooking #wellness #travel,47007,7872,2868,2024-03-20 04:11:36,TikTok,lifestyle,57747,0.0,4104,Mike Johnson,4753628,8.22,Twitter,57789.47552257106
138,3421,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #entertainment #movies,298,3841,1860,2024-10-22 11:09:25,Instagram,entertainment,5999,0.2556818181818182,3421,Alex Miller,6621982,3.91,Twitter,57371.463228712026
139,1363,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #entertainment #music,43035,1433,1139,2024-02-04 09:14:40,YouTube,entertainment,45607,0.35378787878787876,1363,Sophia Smith,7902656,8.37,YouTube,57215.60304218378
140,2630,The future of programming is bright! #tech #innovation #future #tech,64713,8226,1428,2024-06-15 05:30:03,Twitter,technology,74367,0.25,2630,Chris Taylor,4694263,4.99,YouTube,57365.58770919962
141,1134,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #football #fitness,42182,5435,1430,2024-07-29 17:45:42,YouTube,sports,49047,0.0,1134,Alex Johnson,1354228,8.03,Twitter,57762.145007240004
142,1779,The future of programming is bright! #tech #innovation #celebrity #gossip,14307,7981,4841,2024-01-13 12:20:26,Instagram,entertainment,27129,0.0,1779,Alex Doe,5982792,8.08,Instagram,57799.35776224465
143,1480,Just finished a 5K! Can't wait for the next one! #fitness #health #programming #future,81860,3126,2686,2024-07-18 01:26:30,Twitter,technology,87672,0.8,1480,Sarah Taylor,3311344,2.1,TikTok,56422.966142528436
144,3062,Did anyone else catch the new movie release? #movies #entertainment #celebrity #entertainment,60314,2417,3299,2024-02-04 20:13:26,TikTok,entertainment,66030,0.35378787878787876,3062,John Smith,3588251,5.39,YouTube,57180.91606448274
145,1957,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #gossip #celebrity,56982,307,1851,2024-01-08 22:55:51,TikTok,entertainment,59140,0.375,1957,Mike Wilson,8225263,3.28,Twitter,57182.27099779992
146,3316,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #sportsnews #football,82815,5034,4878,2024-05-22 18:47:50,YouTube,sports,92727,0.2556818181818182,3316,Sarah Doe,9467738,1.8,YouTube,57394.34255388307
147,4676,Trying out new recipes and loving the results! #food #cooking #programming #innovation,84062,8173,3281,2024-02-03 21:03:09,YouTube,technology,95516,0.0,4676,Chris Smith,1381550,3.05,Instagram,57762.364670810006
148,4376,Catching up with my favorite show tonight! #tv #entertainment #travel #wellness,2702,9234,1159,2024-05-30 17:11:10,Twitter,lifestyle,13095,0.2556818181818182,4376,Jane Doe,8990941,2.54,YouTube,57390.50919866795
149,206,"Game night with friends, who’s your favorite player? #sports #basketball #workout #basketball",90417,2167,4453,2024-03-17 16:07:37,Twitter,sports,97037,0.2556818181818182,206,Mike Brown,1400852,9.86,Twitter,57329.48635823181
150,4843,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #music #movies,13505,9256,2671,2024-06-02 12:36:31,Twitter,entertainment,25432,0.8,4843,John Johnson,1373733,9.66,YouTube,56407.3881266606
151,223,Trying out new recipes and loving the results! #food #cooking #sportsnews #fitness,46778,7358,2718,2024-03-24 16:36:17,Twitter,sports,56854,0.11212121212121212,223,Anna Starr,5931267,7.72,Twitter,57609.05030372596
152,468,Did anyone else catch the new movie release? #movies #entertainment #style #travel,74012,6852,4415,2024-02-27 16:54:05,Instagram,lifestyle,85279,0.0,468,Sophia Miller,5458925,5.69,Instagram,57795.14597337751
153,2536,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #AI #programming,52772,5413,2309,2024-09-17 11:46:42,Twitter,technology,60494,0.35378787878787876,2536,Mike Davis,5133442,5.26,Instagram,57193.33909981689
154,3678,The future of programming is bright! #tech #innovation #workout #fitness,77441,2793,2556,2024-05-25 11:09:59,TikTok,sports,82790,0.35378787878787876,3678,Sophia Davis,9232966,8.29,TikTok,57226.29847603977
155,2929,The future of programming is bright! #tech #innovation #celebrity #movies,5188,7981,463,2024-01-31 12:50:56,TikTok,entertainment,13632,0.0,2929,Oliver Smith,3895640,9.43,YouTube,57782.577465799906
156,4937,The future of programming is bright! #tech #innovation #gossip #entertainment,43297,727,2445,2024-02-24 21:47:52,YouTube,entertainment,46469,0.25,4937,Sophia Smith,9302416,1.61,TikTok,57402.636363731115
157,983,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #basketball #football,93222,3925,831,2024-07-29 00:01:00,Instagram,sports,97978,0.35378787878787876,983,Anna Brown,6950917,0.71,Twitter,57207.951245593
158,2577,Catching up with my favorite show tonight! #tv #entertainment #workout #fitness,5258,9007,4829,2024-08-27 04:34:37,TikTok,sports,19094,0.25,2577,Alex Wilson,7421903,2.17,Instagram,57387.51740468636
159,1143,Catching up with my favorite show tonight! #tv #entertainment #gossip #movies,70874,4754,3784,2024-08-29 06:18:55,Instagram,entertainment,79412,0.11212121212121212,1143,Sarah Wilson,7139375,3.55,TikTok,57618.763257251754
160,1138,"Game night with friends, who’s your favorite player? #sports #basketball #fitness #wellness",82338,983,3019,2024-09-03 12:19:34,Instagram,lifestyle,86340,0.8,1138,Sophia Doe,5351613,0.78,Instagram,56439.36950876482
161,3129,The future of programming is bright! #tech #innovation #wellness #style,70172,9510,4299,2024-11-05 00:22:48,YouTube,lifestyle,83981,0.25,3129,Chris Miller,3202690,6.34,TikTok,57353.59575216488
162,2579,Did anyone else catch the new movie release? #movies #entertainment #future #programming,23867,9233,2280,2024-09-04 14:29:52,YouTube,technology,35380,0.0,2579,Alex Wilson,4183577,3.56,Twitter,57784.892423319725
163,1879,The future of programming is bright! #tech #innovation #music #entertainment,13772,6038,1958,2024-05-13 22:48:13,TikTok,entertainment,21768,0.375,1879,Chris Johnson,6704035,5.06,TikTok,57170.04062032859
164,4286,Catching up with my favorite show tonight! #tv #entertainment #music #celebrity,32020,2491,1786,2024-09-02 19:49:49,TikTok,entertainment,36297,0.0,4286,Emma Wilson,6332498,6.38,YouTube,57802.16933051974
165,783,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #music #gossip,98720,5152,3588,2024-02-28 12:38:44,Twitter,entertainment,107460,0.35378787878787876,783,Chris Starr,2823335,9.68,Twitter,57174.76628850317
166,2957,Trying out new recipes and loving the results! #food #cooking #future #programming,20950,6719,3237,2024-07-29 15:37:26,Instagram,technology,30906,0.25,2957,Oliver Davis,3085790,5.88,TikTok,57352.655898884244
167,3426,Catching up with my favorite show tonight! #tv #entertainment #future #programming,55440,7324,2876,2024-10-10 11:25:31,Twitter,technology,65640,0.35378787878787876,3426,Anna Taylor,1547326,1.94,TikTok,57164.507424133844
168,4815,"Game night with friends, who’s your favorite player? #sports #basketball #programming #AI",87241,319,356,2024-03-10 23:35:35,TikTok,technology,87916,0.0,4815,Mike Doe,4978097,8.73,Instagram,57791.2802097058
169,4859,The future of programming is bright! #tech #innovation #sportsnews #workout,68656,6983,1628,2024-05-08 15:55:36,Instagram,sports,77267,0.25,4859,Alex Davis,7104590,1.46,Instagram,57384.96626983573
170,3198,Exploring the latest advancements in AI! #tech #future #innovation #future,28393,3744,4934,2024-06-07 09:00:18,Instagram,technology,37071,0.25,3198,Anna Starr,5361848,3.35,Instagram,57370.95496285535
171,3765,Trying out new recipes and loving the results! #food #cooking #celebrity #gossip,51234,6817,3841,2024-07-06 06:10:34,Instagram,entertainment,61892,0.25,3765,Sophia Taylor,2988012,1.39,YouTube,57351.86978276727
172,71,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #workout #sportsnews,33419,902,1445,2024-08-24 17:22:41,Instagram,sports,35766,0.0,71,Sophia Doe,4198428,7.23,YouTube,57785.011822473454
173,3731,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #wellness #fitness,92191,2934,4928,2024-07-25 15:54:48,Instagram,lifestyle,100053,0.35378787878787876,3731,John Wilson,3179048,1.74,TikTok,57177.62615189081
174,2694,Trying out new recipes and loving the results! #food #cooking #AI #innovation,54667,4099,3369,2024-02-11 03:53:04,YouTube,technology,62135,0.11212121212121212,2694,Sarah Doe,781023,6.8,Twitter,57567.64334290915
175,2312,Exploring the latest advancements in AI! #tech #future #basketball #fitness,77456,9553,2188,2024-11-01 06:56:31,TikTok,sports,89197,0.0,2312,John Davis,2451226,7.95,Instagram,57770.96465795988
176,2973,Did anyone else catch the new movie release? #movies #entertainment #fitness #sportsnews,41304,7204,3187,2024-01-09 18:22:07,Twitter,sports,51695,0.11212121212121212,2973,Chris Johnson,2513404,2.8,Instagram,57581.571349463164
177,318,"Game night with friends, who’s your favorite player? #sports #basketball #movies #celebrity",76335,2310,306,2024-07-12 23:37:49,Instagram,entertainment,78951,0.2556818181818182,318,Alex Starr,2755092,3.34,Twitter,57340.37418463704
178,4451,The future of programming is bright! #tech #innovation #sportsnews #football,64998,3126,2061,2024-10-15 11:22:48,Instagram,sports,70185,0.8,4451,Oliver Taylor,6055751,6.5,Twitter,56445.030641436526
179,2805,Did anyone else catch the new movie release? #movies #entertainment #AI #future,11801,1348,2683,2024-10-14 18:18:32,Instagram,technology,15832,0.35378787878787876,2805,Mike Taylor,3476662,7.59,YouTube,57180.01891060991
180,2668,"Game night with friends, who’s your favorite player? #sports #basketball #music #movies",71752,4999,4874,2024-04-28 23:13:13,TikTok,entertainment,81625,0.2556818181818182,2668,John Smith,9044844,4.48,TikTok,57390.94256831197
181,981,The future of programming is bright! #tech #innovation #AI #programming,10411,5935,2238,2024-02-13 18:11:56,Instagram,technology,18584,0.0,981,Sophia Johnson,8630781,1.3,TikTok,57820.64707917145
182,4491,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #innovation #future,85347,1281,269,2024-10-23 00:30:54,YouTube,technology,86897,0.0,4491,Jane Wilson,4490673,2.74,Twitter,57787.36141547602
183,3340,Trying out new recipes and loving the results! #food #cooking #movies #music,40992,9140,792,2024-06-19 19:59:36,TikTok,entertainment,50924,0.25,3340,Oliver Miller,2417728,8.76,YouTube,57347.28481024122
184,4220,"Game night with friends, who’s your favorite player? #sports #basketball #fitness #wellness",76949,933,2330,2024-08-08 08:23:22,Twitter,lifestyle,80212,0.0,4220,Jane Smith,8330158,7.94,Twitter,57818.23012867714
185,1360,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #travel #fitness,48593,7648,1875,2024-04-05 08:28:06,YouTube,lifestyle,58116,0.25,1360,Emma Doe,1951813,8.81,Instagram,57343.53894419119
186,1497,Catching up with my favorite show tonight! #tv #entertainment #travel #fitness,41161,6834,2798,2024-08-22 14:52:44,Twitter,lifestyle,50793,0.35378787878787876,1497,Alex Starr,260576,5.73,YouTube,57154.16220421202
187,1600,The future of programming is bright! #tech #innovation #future #programming,47136,7383,4749,2024-06-14 06:39:50,Twitter,technology,59268,0.25,1600,Sophia Johnson,2730492,8.78,TikTok,57349.79937201594
188,814,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #tech #AI,43996,6961,4987,2024-10-22 17:47:04,TikTok,technology,55944,0.0,814,Sarah Doe,600246,2.6,Instagram,57756.083138495414
189,1742,Exploring the latest advancements in AI! #tech #future #travel #wellness,47640,8858,3187,2024-03-13 15:25:40,Twitter,lifestyle,59685,0.0,1742,Jane Starr,3888280,7.17,TikTok,57782.51829283031
190,2858,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #sportsnews #football,8714,4029,1699,2024-02-13 11:25:48,YouTube,sports,14442,0.0,2858,Chris Wilson,6391899,5.96,TikTok,57802.64690301524
191,4795,Trying out new recipes and loving the results! #food #cooking #football #sportsnews,66153,764,3299,2024-08-05 20:17:50,Instagram,sports,70216,0.11212121212121212,4795,Jane Johnson,8657310,8.28,Instagram,57630.96715964308
192,1547,Trying out new recipes and loving the results! #food #cooking #AI #programming,30355,3118,3439,2024-08-14 08:48:20,YouTube,technology,36912,0.25,1547,Mike Starr,3572783,9.55,YouTube,57356.57122795779
193,1283,Exploring the latest advancements in AI! #tech #future #sportsnews #fitness,22005,9726,4151,2024-04-23 15:46:21,TikTok,sports,35882,0.2556818181818182,1283,John Johnson,4540690,0.52,Twitter,57354.730045528406
194,15,Catching up with my favorite show tonight! #tv #entertainment #innovation #programming,69998,4529,4082,2024-10-02 21:54:30,Instagram,technology,78609,0.35378787878787876,15,Sophia Wilson,9358382,9.18,Twitter,57227.30679630533
195,2745,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #basketball #sportsnews,25534,5394,3779,2024-07-25 03:26:11,TikTok,sports,34707,0.25,2745,John Taylor,4710478,4.87,Instagram,57365.718074648255
196,3069,Exploring the latest advancements in AI! #tech #future #celebrity #entertainment,98097,4593,4603,2024-04-04 14:19:21,TikTok,entertainment,107293,0.0,3069,Mike Taylor,9646319,7.27,Instagram,57828.81180732297
197,3109,Just finished a 5K! Can't wait for the next one! #fitness #health #tech #innovation,80614,4209,1933,2024-02-12 06:04:46,YouTube,technology,86756,0.0,3109,Sophia Taylor,9565625,4.44,Instagram,57828.16304324574
198,1495,Catching up with my favorite show tonight! #tv #entertainment #gossip #movies,94381,4100,52,2024-03-16 21:35:15,YouTube,entertainment,98533,0.35378787878787876,1495,Emma Davis,3689661,8.76,YouTube,57181.73138117384
199,2403,The future of programming is bright! #tech #innovation #innovation #future,63550,9765,3070,2024-01-26 07:36:57,TikTok,technology,76385,0.11212121212121212,2403,Alex Doe,3288588,1.42,TikTok,57587.80367816717
200,3957,Did anyone else catch the new movie release? #movies #entertainment #basketball #workout,62471,1468,1650,2024-09-16 09:23:12,YouTube,sports,65589,0.25,3957,Mike Doe,268233,2.86,TikTok,57330.00328819276
